1||
874|Unprompted, the skull begins to speak:  {a}{a}To make a potion of speed, gather together the claw of a roadrunner, the wing of a hummingbird, and the paw of a cheetah.  Pound the claw to dust and sprinkle into briskly boiling salt water.  Quickly drop in the wing, followed by the paw.  Stir 100 times, rapidly.  Remove the cauldron from the fire and pour the liquid through a strainer and into a second cauldron.  If any material remains in the strainer, the brew is sour and will turn its drinkers to stone.  Makes one serving.|Неожиданно череп начинает говорить:  {a}{a}"Чтобы сварить зелье скорости, вам понадобятся коготок кукушки-подорожника, крылышко колибри и лапа гепарда. Растереть фунт коготков в порошок и добавить кипящую солёную воду. Сразу же кинуть туда крылышко, а затем лапу. Быстро помешать 100 раз. Снять котёл с огня и процедить через сито в другой котёл. Если в сите что-нибудь останется, а варево станет кислым, то превратит выпившего его в камень. Получится одна порция".
875|Bed|Кровать
876|{3:c}{b:010}Nothing here.|{3:c}{b:010}Здесь ничего нет.
877|Chest|Сундук
878|There is a sign here that reads "This boat under repair."|Табличка гласит: "Эта лодка на ремонте".
879|Would you like safe passage to the Isle of Lost Souls?|Хотите без проблем попасть на остров Потерянных душ?
880|Search the boat?|Ищите лодку?
881|The boat sinks into the water, but not before you recover its treasures.|Лодка спуститься на воду, но не раньше, чем вы вернёте сокровища.
882|Cage|Клетка
883|{3:c}{b:010}Nothing here.|{3:c}{b:010}Здесь ничего нет.
884|Thanks for getting me out of there.  Listen, there are other prisoners in Lakeside.  The witches capture people and turn them into monsters.  Then they ship the good ones to Castle Blackfang to act as guards.  The rejects end up on the Isle of Lost Souls.  I hope you find the rest of the prisoners. +200,000 experience|Спасибо, что вызволили меня оттуда. Послушайте, в Лэйксайде есть и другие заключённые. Ведьмы хватают людей и превращают их в монстров. Затем они отправляют годных замок клыка в качестве стражников. Забракованные отправляются на остров Потерянных душ. Надеюсь, вы найдёте остальных заключённых. +200 000 опыта.
885|Thank you for saving me.  I'm tired of adventuring and I'm going home, but I can tell you that the dragon statuette is in the sewer below us.  The witches caught me just as I was reaching for it.  Maybe you'll have better luck than me.  +200,000 experience|Спасибо, что спасли меня. Я устала от приключений и иду домой, но скажу по секрету, что статуэтка дракона находится в канализации под нами. Ведьмы схватили меня в тот момент, когда я потянулась за ней. Возможно, вам повезёт больше, чем мне. +200 000 опыта.
886|My saviors!  Thank you thank you thank you thank you!  The witches were going to turn me into a monster when I failed the initiation test.  I didn't know they did that to people.  Because they did this to me, I'll tell you where the Head Witch keeps her pass to Necropolis.  It is in a chest in her room in the Northwestern corner of the town.  +200,000 experience|Мои спасители! Спасибо-спасибо-спасибо вам! Ведьмы собирались превратить меня в монстра, когда я не прошёл испытание посвящения. Я не знал, что они делали это с людьми. Так как сделали это со мной, скажу вам, где руководитель ведьм хранит свой пропуск в Некрополь. Он находится в сундуке в её комнате в северо-западной части города. +200 000 опыта.
887|Oh, thank you for rescuing me!  The witches were going to use me for spare parts in their potions.  +200,000 experience|О, спасибо, что спасли меня! Ведьмы собирались использовать меня в качестве ингредиентов для своих зелий. +200 000 опыта.
888|(yawn)  Thank you for saving me from my hideous fate.  I am forever in your debt.  I'll be going now.  See you.  +200,000 experience|(зевок) Спасибо, что спасли меня от моей отвратительной судьбы. Я буду по гроб жизни в долгу перед вами. А сейчас я ухожу. Увидимся. +200 000 опыт.
889|Cauldron|Котёл
890|+25 Personality (permanent).|+25 к силе духа (постоянно).
891|+25 Endurance (permanent).|+25 к сложению (постоянно).
892|+25 Speed (permanent).|+25 к скорости (постоянно).
893|The Coven|Шабаш
894|The Cozy Lil' Tavern|Таверна "Уютный Лиль"
895|Smithy|Кузница
896|Lakeside Yachts|Яхты Лэйксайда
897|Camilla{a}{9:125}the Captured|Камилла{a}{9:125}пленница
898|Naomi{a}{9:125}the Prisoner|Наоми{a}{9:125}узница
899|Aretha{a}{9:125}the Helpless|Арета{a}{9:125}беспомощная
900|Isabella{a}{9:125}the Victim|Изабелла{a}{9:125}жертва
901|Rhett{a}{9:125}the Wimp|Рита{a}{9:125}слабачка
902|====|====
903||
904|Alcove|Ниша
905|{3:c}{b:010}Nothing here.|{3:c}{b:010}Здесь ничего нет.
906|Sewer Drain|Канализационный Слив
907|Joseph{a}{9:125}the Prayermaster|Иосиф{a}{9:125}магистр молитвы
908|Knowing how to pray properly can sure come in handy when the going gets tough.  I can teach you for 10,000 gold.|Knowing how to pray properly can sure come in handy when the going gets tough.  I can teach you for 10,000 gold.
909|Prayer Master|Магистр молитвы
910|Bones|Кости
911|You find the last surviving page of this dead man's journal.  It reads:  {a}{a}...still haven't a clue where that statuette is.  The sewer is infested with sewer monsters, and they seem to come out of nowhere.  Got to watch my back.|Вы находите последние уцелевшие страницы дневника этого мертвеца. Дневник гласит: {a}{a}...до сих пор понятия не имею, где эта статуэтка. Канализация кишит канализационными монстрами, и они, кажется, приходят из ниоткуда. Нужно оглядываться почаще.
912|You find the last surviving page of this dead man's journal.  It reads:  ...witches won't find me under here.  Maybe I can use one of the other exits from the sewer to pop up in the town and be gone before anyone can find me.  All of this was so sudden.  Who would have known that the witches were plotting to...|Вы находите последние уцелевшие страницы дневника этого мертвеца. Дневник гласит: ...ведьмы не найдут меня здесь. Может быть, я смогу использовать один из других выходов из канализации, чтобы выскочить в город и уйти прежде, чем кто-нибудь может найти меня. Все это было так неожиданно. Кто бы знал, что ведьмы замышляют...
913|====|====
914||
915|Exit Necropolis?|Покинуть Некрополь?
916|Would you like to buy membership to the guild for 50,000 gold?|Желаете купить членство в гильдии за 50 000 золотых?
917|Book of the Dead Vol. 1|"Книга мёртвых", часть 1
918|You've already read it.|Вы уже её прочли.
919|The experience killed you!|Полученные знания убили вас!
920|You are not smart enough to decipher the words in this book.|Вы не достаточно умны, чтобы расшифровать слова в этой книге.
921|The experience aged you.  +25 years and 999,999 experience.|Полученные знания старят вас. +25 лет и 999 999 опыта.
922|Book of the Dead Vol. 2|"Книга мёртвых", часть 2
923|Book of the Dead Vol. 3|"Книга мёртвых", часть 3
924|Book of the Dead Vol. 4|"Книга мёртвых", часть 4
925|Book of the Dead Vol. 5|"Книга мёртвых", часть 5
926|Book of the Dead Vol. 6|"Книга мёртвых", часть 6
927|The experience aged you.  +50 years and 999,999 experience.|Полученные знания старят вас. +50 лет и 999 999 опыта.
928|Book of the Dead Vol. 7|"Книга мёртвых", часть 7
929|Book of the Dead Vol. 8|"Книга мёртвых", часть 8
930|Book of the Dead Vol. 9|"Книга мёртвых", часть 9
931|The experience aged you.  +100 years and 9,999,999 experience.|Полученные знания старят вас. +100 лет и 9 999 999 опыта.
932|Descend to the sewer?|Спуститься в стоки?
933|Coffin|Гроб
934|{3:c}{b:010}Nothing here.|{3:c}{b:010}Здесь ничего нет.
935|The lid won't budge.  You are too weak to pry it open.|Крышка не сдвинулась с места. Вы слишком слабы, чтобы его открыть.
936|Well of Death|Колодец смерти
937|The black water brings death quickly!|Тёмная вода приносит мгновенную смерть!
938|Alcove|Ниша
939|Unprompted, the magic skull begins to speak: {a}{a}Once upon a time two necromancers had a little disagreement. The one was named Darkness, and he contended that he was most powerful, foul, and evil necromancer in all of Xeen. The other fancied himself Death, and Death believed that HE was the most powerful, foul, and evil necromancer in all of Xeen.  On the darkest hour of the darkest night in the year, the two necromancers met in a graveyard to settle the question for once and for all.  Standing atop the burial mound of a great hero, Darkness began the fight by uttering a string of syllables so foreign to the human throat as to be virtually unpronounceable.  So vile and alien were the words spoken by Darkness that the hero beneath the mound heard them and began to dig his way out of his grave to put a stop to the sounds.  During all this, Death had not been idle.  He, too, began incantations meant to awaken the dead.|Неожиданно волшебный череп начинает говорить: {a}{a}Однажды между двумя некромантами завязался небольшой спор. Один из них, которого звали Тьма, утверждал, что он самый могущественный, подлый и злой некромант во всём Ксине. Другой, вообразивший себя Смертью, уверял, что именно он самый могущественный, подлый и злой некромант во всём Ксине. Самой тёмной ночью в году два некроманта встретились на кладбище, чтобы раз и навсегда решить этот спор. Стоя на вершине кургана великого героя, Тьма начал бой, произнося строку из слогов, настолько чуждых человеческому горлу, что те были практически непроизносимы. Настолько мерзкими и чуждыми были слова, сказанные Тьмой, что герой под курганом, услышав их, начал выкапываться из своей могилы, чтобы остановить поток этих звуков. В это время Смерть не бездействовал. Он тоже начал произносить заклинания, призванные пробудить мёртвых.
940|Sandro{a}{9:125}the Lich|Сандро{a}{9:125}Лич
941|I am Sandro, the most accomplished sorcerer to ever live in Xeen.  Many years ago I separated my heart from my body in a magical ritual devised to cheat death.  It worked, but I am not wholly alive, rather I am a wretched and evil monster who must kill mortals to remain alive.  If you can retrieve my heart from the sewers below here, I will finally be released from this unlife and you may have the statuette sitting in the alcove in my room.  And now my hunger for the living compels me to attack you.|Я Сандро, самый опытный колдун из когда-либо живших в Ксине. Много лет назад я разделил сердце из моего тела в магическом ритуале, придуманном, чтобы обмануть смерть. Он сработал, но я не остался целиком живым, а стал несчастным и злым монстром, который должен убивать смертных, чтобы остаться в живых. Если вы сможете получить моё сердце из канализации ниже, я наконец-то выйду из этой недожизни, и вы сможете получить статуэтку, находящуюся в нише в моей комнате. А теперь мой голод заставляет меня нападать на вас.
942|Do not come to me without my heart.  Though you have defeated me once in combat, I still am not dead.  Once again you must defeat me, or die.|Не приходите ко мне без моего сердца. Хотя вы победили меня в бою, я ещё не умер. Ещё раз вы должны победить меня - или умереть.
943|Thank you for returning my heart.  I am free of this life.  You are welcome to the treasures in this room as well as this key here.  It opens the way to my old home on the other side of the world, a place now called the Dungeon of Death.  You are welcome to the treasures hidden there as well.  Goodbye, brave mortals, and good luck.  Remember:  Alamar CAN be defeated. +2,000,000 experience.|Спасибо за возвращение моего сердца. Я освободился от этой жизни. Предлагаю вам сокровища в этой комнате, как и этот ключ. Он открывает путь к моему дому на другой стороне мира, это место теперь называется Подземелье Смерти. Добро пожаловать к сокровищам, спрятанным там. Прощайте, храбрые смертные, и удачи. Помните: Аламар МОЖЕТ быть побежден. +2,000,000 опыта.
944|Don't even THINK about taking my statuette!|Даже НЕ думайте взять мою статуэтку!
945|Statuette|Статуэтка
946|And so, one by one, the dead began to rise from their graves and fight one another between the two necromancers.  The carnage was terrible to behold, the losses devastating.  One by one the dead fell again, too damaged to do more than twitch or thrash about where they lay.  Broken skeletons and corpses began to fill the valley between the burial mounds upon which the necromancers were standing.  The dead began to clamber atop the piled corpses in their efforts to slay the opposing necromancers.  But the battle raged on, filling the valley between the mounds 'til morning, then from morning to afternoon, and then again to blackest night.|И так, один за другим, мёртвые начали подниматься из могил и драться друг с другом между двумя некромантами. Побоище было ужасным, потери катастрофическими. Один за другим мёртвые снова падали, слишком поврежденные, чтобы делать что-то, кроме как дёргаться и метаться там, где они лежали. Сломанные скелеты и трупы начали заполнять долину между курганами, на которых стояли некроманты. Мёртвые начали карабкаться поверх гор трупов в стремлении убить противостоящих некромантов. Но битва продолжалась, наполняя долину телами между курганами с ночи до утра, с утра до обеда, и снова до тёмной ночи.
947|Aye, the battle raged a full five days, filling the cemetery with a stench the world has never known.  The armies of the dead dwindled as the supply of working corpses was used up. Soon the bodies had been piled so high that a kind of bridge formed between the two burial mounds, and the necromancers approached each other, urging their remaining servants forward.  Still the killing continued, and the necromancers drew within spittin' distance.  And as the last of the walking dead finished themselves off, the two met and came to blows.  The exhausted necromancers fought and wrestled over the mountain of corpses when suddenly Death caught hold of Darkness' throat, and Darkness of Death's. There Darkness and Death gasped out their last breath together, dying as one at the very top of the hideous mountain they had created.|И продолжалось сражение целых пять дней, наполняя кладбище смрадом никогда не известного миру зловония. Армии мёртвых сокращались, поскольку убывало количество трупов, сражаться способных. И нагромождены вскоре тела были так высоко, что образовался мост между двумя курганами, и стали некроманты ближе друг к другу, и бросили они в бой оставшиеся войска. Продолжилось сражение, и вот некроманты уж доплюнуть друг до друга могут. И пал когда последний из ходячих мертвецов, встретились они и сразились. Измученные некроманты сражались и боролись на горе из тел, когда вдруг Смерть схватил Тьму за горло, а Тьма - Смерть. И испустили Тьма и Смерть последний вздох свой одновременно, и умерли они вместе на вершине горы ужасной, которую сами же и воздвигли.
948|Guild|Гильдия
949|====|====
950||
951|Alcove|Ниша
952|{3:c}{b:010}Nothing here.|{3:c}{b:010}Здесь ничего нет.
953|Box|Коробка
954|Sewer Drain|Канализационный Слив
955|Barrel|Бочка
956|A sign on the barrel says: Food for the dead, keep warm.|Наклейка на бочке гласит: Пища для мёртвых, держать в тепле.
957|{3:c}{b:010}Nothing here.|{3:c}{b:010}Здесь ничего нет.
958|You are not strong enough to pry the lid off the barrel.|Вы недостаточно сильны, чтобы поднять крышку.
959|Dead Food|Мертвечина
960|Eating the Food of the Dead gives you 1 level (permanent).|Употребление в пищу мертвечины даёт вам 1 уровень (постоянно).
961|Mummy's Secret Treasure|Таинственное сокровище мумии
962|====|====
963||
964|Exit Olympus?|Спуститься с Олимпа?
965|Descend into the sewer?|Спуститься в стоки?
966|Box|Коробка
967|Scroll|Свиток
968|All beings have a true name.  Alamar's true name, for instance, is Sheltem.|Все живые существа имеют настоящие имена. Например, настоящее имя Аламара - Шелтем.
969|The Voweless knights leave vowels out of their writings.  Their questions never change from year to year, so here is a compilation of the answers:  {a}{a}Let sleeping dogs lie{a}He who laughs last, laughs best{a}The needs of the many outweigh the needs of the few{a}Love of money is the root of all evil{a}Don't look a gift horse in the mouth{a}A fool and his money are soon parted{a}If wishes were horses, beggers would ride|Безгласные рыцари оставили в своих писаниях только согласные. Их вопросы не меняют из года в год, поэтому здесь представлены все возможные ответы: {a}{a}Не буди лихо, пока оно тихо{a}Хорошо смеётся тот, кто смеётся последним{a}Потребности большинства, перевешивают потребности меньшинства{a}Любовь к деньгам - корень всех бед{a}Дарёному коню в зубы не смотрят{a}У дурака деньги не задерживаются{a}Кабы сивому коню чёрную гриву, был бы буланый
970|The Drawkcab Monks study the Palindrome.|Монахи Дерепан Модаз изучают палиндромы.
971|Miles the Cartographer is speaking of Sandcaster in his cartography puzzle.|В своей картографической загадке картограф Майлз спрашивает про Сэндкастер.
972|The Olympus Guild is always looking for more members.  Membership in the guild is, of course, free.|Гильдия Олимпа всегда рада новым членам. Членство в гильдии, конечно же, бесплатно.
973|Guild Membership|Членство в гильдии
974|Plaque|Табличка
975|Welcome to Olympus|Добро пожаловать на Олимп
976|A plaque at the base of the statue reads:  If Pharaoh's realm should take a fall{a}The Dragon must put forth a call{a}Mystic orb to the wind is cast{a}Seeks the hand of heroes last{a}Four parts castle at five per stage{a}A score of disks to help the Mage|Табличка у основания памятника гласит: Если царство Фараона падёт{a}Дракон должен позвать{a}Мистический шар на ветер брошен{a}Искать силы героев прошлого{a}Четыре части башни по пять на этап{a}Раздобыть диски, чтобы помочь Магу
977|A plaque at the base of the statue reads:  A Golden bird will sorrow ease{a}Sweet song will Knight's lost soul appease{a}Help the rider to soothe the beast{a}Gain a flight when expected least{a}The symbol of royal power{a}Frees the Queen from evil tower|Табличка у основания памятника гласит: Золотая птица печаль облегчит{a}Сладкая песня Рыцаря душу потерянную успокоит{a}Помогите всаднику зверя унять{a}Полёт обрести когда не ждёшь его совсем{a}Символ королевской власти{a}Освободит  Королеву от башни злодейской
978|A plaque at the base of the statue reads:  Dragon's orb the world shall roam{a}Yet must again return to home{a}Pharaoh's magic back in its place{a}Helps to free the visitor from space{a}Code's the key to thinking machines{a}Starman knows the truth about Xeen|A plaque at the base of the statue reads:  Dragon's orb the world shall roam{a}Yet must again return to home{a}Pharaoh's magic back in its place{a}Helps to free the visitor from space{a}Code's the key to thinking machines{a}Starman knows the truth about Xeen
979|A plaque at the base of the statue reads:  Dragon once more will get you by{a}Owns key to city of the sky{a}Starman needs to hide in a box{a}Alamar's defenses outfox{a}Face to face in Alamar's lair{a}Out the box springs the land's last prayer|A plaque at the base of the statue reads:  Dragon once more will get you by{a}Owns key to city of the sky{a}Starman needs to hide in a box{a}Alamar's defenses outfox{a}Face to face in Alamar's lair{a}Out the box springs the land's last prayer
980|Adonis{a}{9:125}the Handsome|Адонис{a}{9:125}красавчик
981|Ever lie down on your belly and look over the edge of the cloud?  The people are so small they look like ants, and the mountains and trees look like children's toys.|Когда-нибудь лягте на живот и посмотрите через край облака? Люди такие маленькие, что похожи на муравьёв, а горы и деревья на детские игрушки.
982|Ligono{a}{9:125}the Ghost|Лигоно{a}{9:125}призрак
983|It's good to see you again, friends.  I have arrived at my proper resting place, thanks to you.  Since I've been here, I have heard a lot about you, and I wish you well in your quest.  I can tell you one thing:  You cannot enter Alamar's Castle from the top without defeating the Megadragon.  Since that is almost impossible, you should just walk in from the front.|Рад видеть вас снова, друзья. Благодаря вам я добрался до своего последнего пристанища. Пока я здесь находился, я много о вас услышал и желаю вам удачи в ваших поисках. Скажу вам одну вещь: "Вы не можете войти Замок Аламара через верх, пока не одолеете Мегадракона. Это практически невозможно, поэтому вы должны идти в лоб.
984|Athena{a}{9:125}the Gourmet|Афина{a}{9:125}Изысканная
985|Fill your packs with the nectar of the Gods while you are here.  Those supplies will last much longer than the earthly ones you are used to.|Наполните свои мешки нектаром богов, пока вы здесь. Этой провизии вам хватит намного дольше, чем земной, к которой вы привыкли.
986|Hermes{a}{9:125}the Messenger|Гермес{a}{9:125}посланник
987|Pears just about everywhere cost but 1 gold.|Груши чуть ли не везде стоят всего лишь 1 золотой.
988|Atlas{a}{9:125}the Strong|Атлас{a}{9:125}силач
989|Alamar's birth number is nine, so he naturally prefers to use that number, for any particular purpose, above all others.|Дата рождения Аламара - девятое, поэтому он, естественно, предпочитает использовать эту цифру в любых целях чаще всех остальных.
990|Zeus{a}{9:125}the Supreme|Зевс{a}{9:125}Вседержитель
991|Prince Roland is held by Alamar in the bottom level of the Castle.|Аламар удерживает приинца Роланда на нижнем этаже замка.
992|Training|Тренировочная
993|Blacksmith|Кузница
994|Guild|Гильдия
995|Temple|Храм
996|Soul Storage|Ханилище душ
997|Nothing here.|Здесь ничего нет.
998|Hera{a}{9:125}the Wise|Гера{a}{9:125}премудрая
999|I'm waiting for my friend Ligono.  If you see him, tell him to meet me here.|Я жду своего друга Лигоно. Если вы его увидите, скажи ему, чтобы он встретился со мной здесь.
1000|Tavern|Таверна
1001|====|====
1002||
1003|Drain|Слив
1004|You find a piece of a note that reads:  TR|Вы нашли обрывок записки, на котором написано: ТР
1005|You find a piece of a note that reads:  IB|Вы нашли обрывок записки, на котором написано: ИБ
1006|You find a piece of a note that reads:  BL|Вы нашли обрывок записки, на котором написано: БЛ
1007|You find a piece of a note that reads:  ES|Вы нашли обрывок записки, на котором написано: Ы
1008|A disembodied voice booms, "What's the password?"|Бестелесный голос рокочет: "Какой пароль?"
1009|tribbles|трибблы
1010|tribble|триббл
1011|Wrong! You may not pass!|Неправильно! Вы не можете пройти!
1012|Correct! You may pass.|Верно! Вы можете пройти.
1013|Scroll|Свиток
1014|Search the drains.|Поиск сливов.
1015|Cyrano sells the password.|Сирано продаёт пароль.
1016|Cyrano Jones{a}{9:125}the Salesman|Сирано Джонс{a}{9:125}продавец
1017|How would you like one of these little furry creatures? They make great companions and they are only 100,000 gold. What do you say?|Как насчёт одного из этих маленьких пушистых созданий? Они отличные спутники и стоят всего 100 000 золотых. Что скажете?
1018|You know TRIBBLES are great companions but you'll be surprised what doors they can open for you!|Знаете, ТРИББЛЫ - отличные спутники, но вы удивитесь, какие двери они могут для вас открыть!
1019|Bed|Кровать
1020|{3:c}{b:010}Nothing here.|{3:c}{b:010}Здесь ничего нет.
1021|Maybe some other time.|Может быть, в другой раз.
1022|Pets Unlimited|С домашними животными вход разрешён.
1023|====|====
1024||
1025|Exit the Gemstone Mines?|Покинуть шахты самоцветов?
1026|Diamond vein|Алмазная жила
1027|Ruby vein|Рубиновая жила
1028|Emerald vein|Изумрудная жила
1029|Sapphire vein|Сапфировая жила
1030|Bones|Кости
1031|Cobwebs|Паутина
1032|Rubble|Обломки
1033|Gem maker's throne|Трон творца самоцветов
1034|empty|пусто
1035|You've got all this vein has to offer.|Вы полностью истощили эту жилу.
1036|A gem exploded!|Самоцвет взорвался!
1037|Bones|Кости
1038|The bones explode!|Кости взрываются!
1039|The bones crumble to dust in your hands|Кости рассыпаются в пыль в ваших руках
1040|{3:c}{b:010}Nothing here.|{3:c}{b:010}Здесь ничего нет.
1041|I am the god of these mountains.  If you give me 250,000 of your gold pieces, I will use them to replenish the gems inside the mountains.|Я бог этих гор. Если вы дадите мне 250 000 золотых монет, я использую их, чтобы восстановления самоцветов в горах.
1042|Thank you.  I will replenish the gems.|Спасибо. Я буду снова восстанавливать самоцветы.
1043|Rubble|Обломки
1044|God{a}{9:125}of Minerals|Бог{a}{9:125}минералов
1045|====|====
1046||
1047|Chest|Сундук
1048|Troll Juice|Сок троллей
1049|This stuff is poisonous, but the experience improves you +1 all statistics (permanent).|Эта штука ядовитая, но полученный опыт повышает все ваши показатели на +1 (постоянно).
1050|Expired Adventurer|Скончавшийся приключенец
1051|{3:c}{b:010}Nothing here.|{3:c}{b:010}Здесь ничего нет.
1052|A message on thieve's guild letterhead reads:  To all members: The Trolls have stolen our gold.  Get it back no matter the cost!|Послание, написанное на бланке гильдии воров, гласит: Вниманию всех членов. Тролли украли наше золото. Верните его любой ценой!
1053|A message on thieve's guild letterhead reads:  To all members: Troll holes located at B4,8,12; B4 12,13; B4,11,6; C3,2,0; C4,7,5; C4,13,5; C4,14,11.|Послание, написанное на бланке гильдии воров, гласит: Ямы троллей находятся в B4,8,12; B4 12,13; B4,11,6; C3,2,0; C4,7,5; C4,13,5; C4,14,11.
1054|A message on thieve's guild letterhead reads:  To all members: Troll holes located at D4,8,12; D4,14,5; E3,7,0; E4,6,8; E4,5,5; E4,13,6; C4,4,14.|Послание, написанное на бланке гильдии воров, гласит: Ямы троллей находятся в D4,8,12; D4,14,5; E3,7,0; E4,6,8; E4,5,5; E4,13,6; C4,4,14.
1055|Throne|Трон
1056|The throne is vacant.|Трон свободен.
1057|Hobstadt{a}{9:125}Troll King|Гобстадт{a}{9:125}король троллей
1058|I am Hobstadt, Strongest of the Trolls. You are here. You will:|Я Гобстадт, сильнейший из троллей. Вы здесь. Вы:
1059|Exit the Troll Hole?|Покинуть яму тролля?
1060|1) Give me all your gold.{a}2) Sacrifice one of your number to me.{a}3) Fight me to the death.|1) Отдай мне всё своё золото.{a}2) Пожертвуй мне один из своих номеров.{a}3) Сражайся со мной на смерть.
1061|====|====
1062||
1063|Exit Castle Kalindra?|Покинуть замок Калиндры?
1064|South Wing|Южное крыло
1065|North Wing|Северное крыло
1066|Banquet Hall|Банкетный зал
1067|Cloud Stairs|Облачная лестница
1068|Throne Room|Тронный зал
1069|Coat Closet|Гардеробная
1070|Armory|Оружейная
1071|Kitchen|Кухня
1072|Armory|Оружейная
1073|Your foot passes through the stairs as though they were mist.  This level is out of phase and inaccessible.|Ваша нога проваливается сквозь ступеньку, будто она всего лишь туман. Этот этаж не находится в фазе и недоступен.
1074|Your foot passes through the stairs as though they were mist.  This level is out of phase and inaccessible.|Ваша нога проваливается сквозь ступеньку, будто она всего лишь туман. Этот этаж не находится в фазе и недоступен.
1075|Gem{a}{9:125}the Empath|Гем{a}{9:125}эмпат
1076|As an empath, I am quite perceptive to my surroundings.  Since you are on a quest to save the world, I'll teach you to be more aware of of immediate danger for free.|Будучи эмпатом, я довольно восприимчив к окружающему меня. Коль вы пытаетесь  спасти мир, я научу вас быть более осведомлённым относительно грозящей опасности бесплатно.
1077|Danger Sense|Чувство опасности
1078|Errol{a}{9:125}the Agile|Эррол{a}{9:125}шустрый
1079|I am the castle Armsmaster.  I will teach you to use your weapons more accurately in combat for free, if you like.|Я местный оружейник. Если хотите, я бесплатно обучу вас более правильно пользоваться своим оружием в бою.
1080|Arms Master|Оружейник
1081|Kenneth{a}{9:125}the Butler|Кеннет{a}{9:125}дворецкий
1082|Thanks for bringing the castle back to reality.  We've been trapped here ever since Alamar moved the Castle out of phase.  We were starting to run out of food!|Спасибо, что вернули замок в реальность. Мы оказались в ловушке, когда Аламар переместил замок из фазы. У нас начали заканчиваться запасы еды!
1083|Terry{a}{9:125}the Waiter|Терри{a}{9:125}официант
1084|Surely you must know what Alamar has done!  No?  Why, he slew the guards and stole the Cube of Power, that's what!|Вы конечно же знаете, что сделал Аламар! Нет? Как? Он убил охранников и украл куб силы, вот что!
1085|Button|Кнопка
1086|{3:c}{b:010}Nothing here.|{3:c}{b:010}Здесь ничего нет.
1087|Queen Kalindra|Королева Калиндра
1088|I'm sorry, adventurers, but I have no new information for you.  I can only waste your valuable time chatting with you.  Good luck in your Quest.|Мне очень жаль, искатели приключений, но у меня нет для вас никакой новой информации. Я могу только потратить ваше драгоценное время на пустые разговоры. Удачи в ваших поисках.
1089|reserved|заказан
1090|I'm sorry, adventurers, but I have no new information for you.  I can only waste your valuable time chatting with you.|Мне очень жаль, искатели приключений, но у меня нет для вас никакой новой информации. Я могу только потратить ваше драгоценное время на пустые разговоры. Удачи в ваших поисках.
1091|Go, now, adventurers.  Your destiny lies on the other side of the world.|Теперь идите, искатели приключений. Ваша судьба находится на другой стороне мира.
1092|reserved|заказан
1093|reserved|заказан
1094|reserved|заказан
1095|Audrey{a}{9:125}the Cook|Аудрей{a}{9:125}повар
1096|We were stuck in this castle for a long time!  If it weren't for our large stockpile of sun dried lizard innards we surely would have starved to death.  Lizard innards are probably the most filling and wholesome food in all of Darkside.|Мы застряли в этом замке на очень долго! Не будь у нас большого запаса высушенных на солнце внутренностей ящериц, мы наверняка бы умерли от голода. Внутренности ящериц, возможно, самая питательная и здоровая пища для всех жителей Тёмной стороны.
1097|Carl{a}{9:125}the Mason|Карл{a}{9:125}каменщик
1098|I helped build Castle Kalindra.  The place is full of secret doors and traps.  If you ever come to a dead end in the castle, just keep walking.  The wall may be an illusion.|Я помог построить замок Калиндры. Это место полно тайных дверей и ловушек. Если вы когда-нибудь зайдёте здесь в тупике, просто продолжайте идти. Стена может оказаться иллюзией.
1099|James{a}{9:125}the Spy|Джеймс{a}{9:125}шпион
1100|While Alamar was still pretending to be a good guy and living off the Queen's hospitality, I overheard him telling a servant of his that he had Prince Roland in his "basement".|В то время когда Аламар ещё притворялся хорошим парнем и пользовался гостеприимством королевы, я услышал, как он рассказывал своему слуге, что он держит принца Роланда в своём "подвале".
1101|Barrel|Бочка
1102|Safe|Сейф
1103|No luck.|Не повезло.
1104|Enter Combination.  You think it's ?.  Left?|Введите комбинацию. Вы думаете, что это ?. Слева?
1105|Enter Combination.  You think it's ?.  Right?|Введите комбинацию. Вы думаете, что это ?. Справа?
1106|Enter Combination.  You think it's 36.  Left?|Введите комбинацию. Вы думаете, что это 36. Слева?
1107|Enter Combination.  You think it's 26.  Right?|Введите комбинацию. Вы думаете, что это 26. Справа?
1108|Enter Combination.  You think it's 8.  Left?|Введите комбинацию. Вы думаете, что это 8. Слева?
1109|Enter Combination.  You think it's 12  Right?|Введите комбинацию. Вы думаете, что это 12. Справа?
1110|Enter Combination.  You think it's 32  Left?|Введите комбинацию. Вы думаете, что это 32. Слева?
1111|8|8
1112|12|12
1113|32|32
1114|Enter Combination.  You think it's 4.  Left?|Введите комбинацию. Вы думаете, что это 4. Слева?
1115|Enter Combination.  You think it's 9.  Right?|Введите комбинацию. Вы думаете, что это 9. Справа?
1116|Enter Combination.  You think it's 53.  Left?|Введите комбинацию. Вы думаете, что это 53. Слева?
1117|4|4
1118|9|9
1119|53|53
1120|Enter Combination.  You think it's 69.  Left?|Введите комбинацию. Вы думаете, что это 69. Слева?
1121|Enter Combination.  You think it's 25.  Right?|Введите комбинацию. Вы думаете, что это 25. Справа?
1122|Enter Combination.  You think it's 71.  Left?|Введите комбинацию. Вы думаете, что это 71. Слева?
1123|69|69
1124|25|25
1125|71|71
1126|Enter Combination.  You think it's 14.  Left?|Введите комбинацию. Вы думаете, что это 14. Слева?
